Id	UID	Type	IdPlan	TurnOn	Traffic	Hacked
18589	61cdf4b2-728e-4d1b-b54c-9fd242d8da9e	P	5	True	12834677523	True
36029	ce061f20-67e9-40f8-99b1-4c168bf1bc6f	P	6	True	10960242513	True
802686	e9a702ef-2527-4427-a18a-136034462086	P	5	True	7637824219	True
200720	8d17dd05-1163-4ff1-898c-e6b347bb2eea	P	3	True	3015419223	True
35798	1def60aa-f725-44c4-b759-eeb57d2ab72d	P	0	True	4098712980	True
685689	1681e7f7-d930-40bb-af2d-1158c87f05ba	J	11	True	15957488635	True
935768	b75c5e05-d1e5-4046-8448-8c7b4e42928e	P	5	True	6625299690	True
523501	ccd3431f-fdfc-42ef-b231-97dfd1320428	P	3	True	3247115410	True
816701	e843d69f-ec07-4fc2-8552-751795024bc1	P	5	True	4855907615	True
547675	54c33319-bf41-4fe3-89ce-7de0030aa42e	P	3	True	4685087511	True
353692	1b91aa8b-7e49-4abd-a160-5d204baa7fd7	P	3	True	7698979716	True
750585	bc68c4bf-f97d-4509-8a20-efa8f4d88d07	P	0	True	3799017411	True
955868	973c0f62-2853-463b-96b0-3f302713d0d1	J	10	True	51461315382	True
582445	7f35616c-7f80-4557-a41c-35f8841ef23f	P	0	True	4615023047	True
690251	befc31a6-d819-49b9-827a-99eb2a51ea38	P	4	True	17989607487	True
475450	1336ebec-5d98-464a-a4f3-5ae6b247c7d3	J	11	True	145746613291	True
959216	f4ce15b8-d63d-4a01-b7f0-034396a69cc2	J	10	True	15640056404	True
762187	cba386c3-4515-4d0e-9fe5-19a49e5c0983	P	5	True	2196330272	True
511411	44e0d190-8d70-4583-aa91-4da7899913ba	P	4	True	3130562259	True
577155	19d61720-6efb-4400-9e4c-b4c52a5a4fa8	P	0	True	2387959427	True
22689	8fc896dd-f959-413a-a486-c8db088b9b74	P	7	True	2965987536	True
939095	f7e97bce-622d-41ee-adb9-a1c2dd0f5166	P	2	True	6534759953	True
503311	76a630b0-2ace-41d0-b04b-16795cba2011	P	1	True	2748407382	True
473331	29494bc3-d038-4e63-9f17-75340fc01ee5	P	1	True	2377781266	True
845509	006feb2d-ef78-4959-a6d1-2e9f36263eb7	P	1	True	3130457108	True
172980	32659c20-a154-48c1-9bd7-f8170fef9cab	P	7	True	17540890618	True
696851	74a1103e-8af9-4e20-bf26-0066c3aee571	P	0	True	2333724343	True
116647	0ba42c89-0167-4f79-8728-1be0d2bc5932	P	1	True	6210537613	True
822367	d88ef364-ef1c-4e9d-9827-b4e85711a2f2	P	7	True	2962185638	True
871574	c735a06e-0393-45f7-9c9e-68ed55b9ba39	P	0	True	5231171294	True
247466	cb6011d1-b158-4048-9c8c-3a8c0ad0ba90	P	5	True	4438532305	True
32731	30f6a3d2-0c09-47d5-922e-8b553ca5e28d	P	2	True	7194112073	True
465240	baf48c45-7081-4918-935c-7a731ea74d83	P	6	True	3111150365	True
37285	6abda552-7c1e-4f14-ad33-8e8f11dffd32	P	2	True	7368826705	True
247462	f925f5f3-9f23-413a-aeb6-6c31a8946d32	P	6	True	4840676913	True
431818	b846966f-572c-4c81-9d39-35d03e799edf	P	6	True	4262086236	True
203242	8b655307-ce61-4d9b-908a-973749c6a827	P	5	True	9949045641	True
118536	94f75f72-4cf8-49a3-ada1-857073fe1d3b	P	7	True	8781949844	True
880145	ca2283b0-fdd7-4321-aa07-7c8e9d68b134	J	11	True	35754822424	True
919001	a7bdf645-1002-424c-b7cd-ef183690703e	P	7	True	14277755625	True
616975	72bd907e-5abe-4801-b0bf-d09545d49efd	P	2	True	5031894980	True
638582	71c2325a-4589-41a6-b311-26fb8d90b457	P	3	True	4328061439	True
649565	eab769be-47c9-46f2-960c-f04dd9d912f5	P	7	True	9162249289	True
149278	ffc79b14-6d12-4358-a468-d0f3c6d1515a	P	7	True	3198119790	True
155178	57a9b55c-0d3a-40e5-9520-43ebcdc99f5a	P	2	True	2930879916	True
456733	400c7907-f816-44a1-b342-68fa9fc28b37	P	3	True	8622631803	True
406478	52485729-f1e5-4b93-8058-7f2742d87b91	P	6	True	5059578773	True
183990	6e7ad812-a349-47d1-b5d5-5abf376fe77b	P	2	True	8472579322	True
132733	ef298c7a-62e8-45b7-ad70-d1024ef1fefc	P	4	True	5483113493	True
872264	94f0b427-1e55-4fa4-b7a6-9864c70ad3e8	P	5	True	7364039613	True
34514	d1738a78-1139-4a3c-bf3b-eff0b94106c9	P	4	True	15356910213	True
177859	15c82248-9049-4351-8b47-43159c30c1ea	P	1	True	7654135669	True
481794	465d7e30-68df-404b-8460-545b8e4eefad	P	7	True	5799072661	True
555750	f11f9127-07f7-4826-a7ff-4df4ce8d2982	P	2	True	2536471763	True
362571	39fe3466-1389-4c71-ad32-f07454c6a29e	P	0	True	2873670545	True
48317	ef0f4559-5814-48d3-a021-bb13802440c8	P	1	True	5606723324	True
467185	66d41ea3-1c0e-4f24-912f-2d790436f441	P	6	True	4664233077	True
157102	87558647-9c1d-4336-8564-dd6d06a0e5f7	P	4	True	5156067112	True
303880	4086f40e-b862-41b0-b6f0-5d5ef9924cf5	P	4	True	3601211558	True
220785	d9862631-f539-4a57-ae4c-7758f6c225d6	P	7	True	3225132257	True
614146	b8f06cb1-0b89-44c2-b1b6-661586fa7131	P	3	True	9470308581	True
298126	91c48149-5bda-4c43-9a5d-98dd12ab003e	P	6	True	3219704092	True
876838	42cab35f-54cc-41b7-813d-c9328f861d73	J	12	True	36714243422	True
69682	61bd9aee-e7dd-435a-a295-dc118647c3bd	P	6	True	4239693487	True
85841	09c0586e-c5f8-460a-a87d-2c14273a5bf5	P	2	True	7480653075	True
333796	90fa6b38-606a-4d30-a68b-b97f576ff0de	P	7	True	9788396364	True
770438	a8239bf3-511c-4493-b2e4-9ac3fbb1f7a8	J	12	True	17350597969	True
95274	8a875189-e1c9-4fe1-9e64-5e7824e52fb9	P	0	True	8697056462	True
639803	41d7dbba-8ea9-4442-8be5-40cf5683a911	P	6	True	5998631927	True
971466	339f90d2-1a0a-4a08-b6de-5bc5566e70d4	P	7	True	8304761431	True
238192	050eb0af-7090-42b1-b20d-3396ae03ba04	P	5	True	7848490917	True
311879	7d5e6391-40a0-4ec5-bf0e-744a912a27f8	P	4	True	8188460340	True
844257	2641eefb-8f7d-4e0f-be74-50ca9b5cffea	P	5	True	5741793214	True
829270	26a7f963-b246-4b8a-b7ad-ae0fb5a55bc3	J	12	True	34131469317	True
176174	2eef8bf8-db7d-407f-89e0-454ced8e5f27	J	10	True	39644026091	True
913661	6e6713c6-636a-4444-a209-63c70849fb80	P	4	True	4566850502	True
375562	1d69d6b6-6e6a-4508-bc01-fff1cf9fe019	P	6	True	3738809089	True
453874	1608949f-faf4-4d2d-ba26-2c9e4d870f31	J	12	True	4872502800	True
27621	b1d890a3-46bb-4e53-8f39-b8ee054aa1af	P	1	True	4662808360	True
151659	ae6217f3-3ca5-4394-8870-ae8b074ae89b	J	12	True	3216461480	True
791809	2ced80a4-83a6-4a88-93a3-683b85b01f60	P	6	True	8871787923	True
529068	30ba3c46-6459-407b-ad69-94e23ba54698	P	1	True	5606494508	True
385376	3c15536c-8fcd-4397-9c55-6614418fed97	P	5	True	9347166425	True
679852	da996b10-fcac-443d-bf5a-c9266b902fd6	P	3	True	6278122456	True
998599	a3299a9c-23fa-4f9e-a51a-fe4150586b86	J	10	True	12083491528	True
195890	35afd0ed-17fe-4423-9a46-0469ba1d011a	P	4	True	6669303316	True
163529	da241c67-d645-46c3-94c7-ace08b6b1b59	P	5	True	4140910643	True
857828	4d3df487-d45f-45c8-94f4-1b9252360e24	P	5	True	3782393401	True
749779	9e1739c8-1e01-4b84-9ee9-1033f4238a11	P	0	True	5632671854	True
241656	a32f5dae-22eb-4f94-9dc8-a024e5e2e6ba	P	3	True	2854743599	True
60461	436b5dbc-75ae-43cd-81c0-621d314d633e	P	3	True	4737196265	True
587941	1ab80c00-216e-4a34-8604-2e46856c5092	P	0	True	8308752001	True
995361	b3d199aa-aeb6-41d2-8b1c-0081f1332f74	P	6	True	4888130188	True
831328	f9a8553d-57ad-4752-8f01-5406e3310529	P	5	True	5355887104	True
956018	4dbd6414-9d1f-4d70-8fcc-d1267c65d52b	P	5	True	4932001607	True
863167	23a258c1-38e2-4a08-a3bd-6cef8720aae6	P	4	True	3914243834	True
45247	0e33fb39-07ae-41c8-be03-2a833bba0118	P	4	True	5648322138	True
931258	dbc2ec65-8af4-43b6-b5a1-e3f0065131fa	P	2	True	8787188590	True
561792	765ec80b-af33-4c76-96de-9eb3d7333385	P	3	True	5764424352	True
441715	5a5f7553-d127-4830-8ddc-e713730a2b26	P	5	True	4722531665	True
145483	13802fcc-6c99-434f-8529-43bf29eaa554	P	6	True	2663118252	True
569474	ae04510a-6071-4ff8-8129-964fa3be932a	P	3	True	4895110892	True
347777	65a933e9-e0f0-4891-b63f-e20dccf30d8b	P	0	True	4354947688	True
105197	1d8a6511-aa17-4b48-82cb-4a425d87b904	P	6	True	4464620194	True
565559	975a076b-5a47-426b-a76f-7c2d1e2a7df0	P	5	True	3170507542	True
468699	0523d606-bb27-42f7-b7bb-11440541ea02	J	10	True	19604611334	True
577759	6f37ba6b-90a8-4870-a2f8-a066205ee573	P	5	True	4107082340	True
688997	1955da11-7646-4858-8cef-051dc5991223	P	6	True	3226711007	True
855360	0d289eb3-f2a2-4fdb-be26-a51e6338653d	P	7	True	4632975603	True
955551	0daed832-8ec9-4960-921f-ca241fe6a43b	J	12	True	22366250509	True
925996	5b8dd0f2-446d-4001-b4cb-a6b8414e0c37	P	5	True	2997876087	True
859360	0749c8d3-8832-4acd-a84e-6b921db3f2eb	P	0	True	4664709916	True
527835	6089fc9e-b92d-441c-9be7-6f891387c988	P	5	True	4606210763	True
59295	978d7d83-a15e-47f2-b404-a2a5b70b3c75	P	0	True	6371024882	True
618677	8d75b17e-3a45-4cc9-bcdb-2f5d1c2ad955	P	3	True	7565260513	True
470924	59e85712-3f9d-460d-a9d1-659ebeb8bd5b	P	2	True	6880149109	True
133158	1cefb482-e8a8-4959-8b09-e195a476c758	P	4	True	2811628034	True
288001	6d5c1bb4-49fd-4ceb-a426-8aa5ab72e3ab	P	2	True	5909961196	True
961693	69305094-e3e1-448c-9492-b9f7a284a473	P	5	True	3996846599	True
947429	baea1861-1114-4261-9a26-d7549e20794d	P	4	True	4723366733	True
439394	db568537-33f6-4f18-ac0c-236222477d70	P	6	True	5807015389	True
552439	6493c5e4-d92c-4dd1-b904-da980fa16d2c	P	2	True	2302196887	True
638753	99c0acf0-5393-44e4-8691-255c67c33d85	P	1	True	9246047250	True
874992	f0566088-d4a4-4bb6-9585-4d4273ba4e68	J	11	True	12514097007	True
980440	26f1b57a-8f54-4b7b-8b32-0beef38d3bee	P	5	True	3768822104	True
39702	8b9c748e-74dc-41ec-8140-46f8214b2bd6	J	10	True	23918412918	True
289241	fd1a5616-de76-4eb1-a0d5-28c75feac5a5	P	5	True	10514237361	True
995468	3560b105-3d8d-4c49-8027-567a60740d8c	P	4	True	7423283449	True
211449	f29477a1-1180-4c89-9c09-b9cd56b82500	P	1	True	3671967546	True
871402	b03e5a5e-6f06-41fe-b1b8-991017c84d7e	J	11	True	19324500761	True
705642	2a9d7f4c-424d-4ec0-91a8-116695e0b87b	J	11	True	172271956439	True
823475	ae9e0c78-4138-469e-b46c-42fed5242827	P	0	True	2699003667	True
438736	6ad7c10e-4465-4ac6-a857-d60dbeaeeb87	J	10	True	121088205953	True
360602	e4aa98ad-4439-48a8-93ab-a2d04df97b95	P	6	True	7874895575	True
737360	0a35e2a2-8ecf-4c1c-9a16-a1401eddc98d	P	0	True	3516511816	True
545159	8c543c02-995f-4ecb-bdef-28ecd50f742f	P	4	True	3557669985	True
200436	79863e4c-8fcc-4acd-a841-6f11cf2a6767	J	11	True	130211089202	True
45342	c8e18024-eba1-4f39-a3b9-8497372b9dd4	P	0	True	6681171226	True
496109	bfbd9717-b991-4086-a6db-71e5e390ea9b	P	7	True	4468273757	True
392744	525be468-191a-402d-b5c9-e2bdfd1c3e51	P	1	True	9828079723	True
220041	716f0870-cfba-4ead-b0b2-a2422608f14a	P	2	True	6875256509	True
195266	589808b4-b7ca-4b65-937f-06a0c66fd26d	P	4	True	10129794977	True
710200	9d779d07-d4a2-4832-b961-8d5b6d31ca31	P	0	True	4742859647	True
182067	208ce680-0e6f-48c1-8377-c6095a2fbc62	P	6	True	3394650115	True
450300	1a325256-e5ad-45ec-810c-6105fc59c531	P	5	True	2899215714	True
527165	edefcdb1-1029-4635-b692-b3202f112a84	P	1	True	2006330838	True
157986	cbe150f0-1d27-422f-9b5a-9c4bb5ba7238	P	6	True	3566888674	True
407986	bf7d18c1-f32c-4e53-817f-83621c93649f	P	5	True	4263929810	True
745124	564c39c4-e8bd-4c30-9261-685f1339a43c	J	10	True	51818993922	True
502773	916c04bd-328a-46dc-953f-e73d609be0c3	P	6	True	3171006667	True
114720	bf444372-becb-40e7-98bd-0f64526dbb00	P	0	True	16187020930	True
512562	ef1c9289-9aa8-4c8c-a0da-3e8230d8a2eb	P	7	True	3167903462	True
612027	8b7d6895-97fe-4244-9542-0a01bd8da84e	P	7	True	5167813213	True
549121	67db8f0c-93f9-4d36-9f25-f999092de842	P	0	True	5668535398	True
22904	e94819a6-e508-41a6-947d-b0758763cddc	P	5	True	2225496110	True
698547	c024f358-a2ef-40e2-bb79-0f6b15ca0caa	P	6	True	10008349511	True
680402	c3a4870e-9e3f-4234-b05a-0e9374d3419f	J	10	True	34485719965	True
945223	c7f0ec73-6565-41f3-bd67-3b093047f05a	P	5	True	9000655044	True
533458	cbde0280-7122-451a-989b-d7043843c6e9	P	4	True	5578255348	True
204437	9213f143-f40d-47ff-b928-053d73f04c43	P	4	True	4947504377	True
425439	48c1f3ba-6cba-49e2-b911-f3cb301c81ab	P	7	True	6098897542	True
797616	7378f798-29b6-4c44-9e43-1f4d94491e05	P	4	True	4037461405	True
866012	4447972f-fe18-49b3-9532-87cf0cc45041	P	4	True	2582004303	True
616395	ddf78112-94e7-45a3-9e4b-98ad3e7d0064	P	2	True	3437471711	True
446392	9f592f3c-5325-487d-95ed-b811ef270b88	P	1	True	13286274184	True
903250	b80ef06a-3d44-4348-9d12-d2953d8700a7	P	3	True	6184153185	True
64250	bc4e6820-00df-4b91-b474-b563fb4fea18	P	1	True	3956618537	True
423261	ef264249-0e10-41ab-9668-91f02cdc0825	P	4	True	10445228191	True
475490	9633cde0-ed4c-42ae-a6cb-7f80ee32415d	P	4	True	5586029309	True
725310	01fce360-f9fa-490b-8697-e58921956b69	P	1	True	10630366710	True
428366	f29b11b5-c9d0-4528-afa6-f10bac4d7875	P	7	True	4005364381	True
822518	8b109e68-1845-49b9-8847-07eb891dddbe	P	7	True	7909951518	True
632208	e6ce50e2-4677-4118-ae92-544771862406	P	0	True	17647179462	True
167874	d8df05bc-b807-4b5b-b2bd-45564e9ca780	P	2	True	18341194974	True
195907	b2c3ffa5-385f-42db-8183-79478035153a	P	7	True	14135699574	True
717907	f97d58d0-abf1-4c6a-97ea-9b560610fad0	P	4	True	3324281772	True
464666	044083ca-f4d3-46a9-bb7a-5b9aa8f89304	P	2	True	2783193437	True
976557	2a489f45-878f-4edf-bcd0-d627d7f6bd8d	P	7	True	5252657126	True
589319	6f78a50a-f677-4d7c-b377-3b11a0705658	P	2	True	5909451361	True
987490	06ea5b68-07e7-47d7-972d-e9789191a9d7	P	6	True	7409429298	True
238931	c107bea9-5e8f-4886-90d6-37193aed6556	P	7	True	2408165905	True
918472	15e36ebb-609f-473e-8d31-a42764ec631b	P	0	True	9535882824	True
648164	09bfe53d-776a-4176-9358-b87b08ff7e51	J	12	True	58570984212	True
629175	7b6a752c-4c0c-4395-ac58-52df2739ac01	P	0	True	4391478338	True
480641	6c919172-b073-4629-ac27-4773f601a0d3	P	6	True	3856128781	True
952520	f7c696ed-e06a-4260-add9-734f70c96bef	P	0	True	7417866274	True
687072	c06e5d73-c99d-4f8e-9ed4-c11f008cd7c4	P	7	True	4158910524	True
326938	4cf8a6b6-603b-47cf-85e4-aff996fac0c9	P	4	True	3971843128	True
685467	3866ace7-3a1a-4939-b92d-ccdc1f407178	P	6	True	4340123504	True
849225	0a997efb-3b8e-4ff1-8672-0699e0d070c5	P	1	True	9034812468	True
905640	0cb4e01f-2b13-477d-bcec-b7aa2a8dca02	P	5	True	7754114675	True
513746	2d44a1d0-8aac-490a-80bd-5dc0032dfede	P	5	True	9857950697	True
291138	032fd24c-7e3f-4418-b401-5e60f19c934c	P	1	True	6451071912	True
885643	2a6bc99e-bf4b-4c21-ac5c-2f3bd464c533	P	1	True	5023333998	True
240302	1acb3944-bdd8-4638-855b-db53a014bf48	P	7	True	15608917038	True
146535	7231adfd-f633-499c-83bf-876166f692fd	P	6	True	8290137371	True
860714	cf90846e-2f18-47ff-9d40-5a71b46aff3c	P	3	True	9888573512	True
546324	2e0a4f89-f9dc-4127-9d96-e134ba5481e2	P	7	True	7467771122	True
205598	d886552b-d701-4d53-bd30-833bce9ec32c	P	4	True	14816336686	True
780033	89f52d5e-04a6-4e86-9aea-8f1371126d8d	P	2	True	6314047703	True
691143	8ed0e309-ac6d-40cd-850a-4cf71c201503	J	11	True	42766322166	True
298216	e2f08164-8073-4cf8-b2c5-acfbd174f00d	P	4	True	13347132970	True
234951	06a22863-3078-4d4c-a67c-fdb6640fe99b	P	4	True	4862004385	True
832260	49beab7c-6fba-4edd-969b-5915328e58ed	P	3	True	7918883342	True
188508	79c0879c-f812-477b-968a-bfc07051ea37	P	3	True	3610057990	True
893020	21783a50-6285-4ee5-ba26-a75074fe8abb	P	3	True	3549671550	True
963596	34b4c09a-8e84-4193-89c6-ff7d21d76653	P	5	True	11595678839	True
44413	dd8eb381-a002-4592-9e99-9227a8ac92b6	J	12	True	11505278886	True
822464	f5d40ee2-525c-4153-95ef-6b7cc9a5de29	P	2	True	6319444467	True
450381	b2900ffd-72fc-4953-a875-cc16e1d7b7f2	P	6	True	7544130435	True
75270	7ed80187-aea2-4840-b6d1-af25e9437c0e	P	7	True	2376368691	True
622752	60f57134-ab09-4316-b5bb-946e2ee0e24e	P	1	True	6748513896	True
863483	47dd0618-aa8d-4653-ad83-036cbd8c8355	P	7	True	2974074783	True
223532	9dbbb149-fbe0-45cc-a508-ee962736de8e	P	1	True	5053531062	True
660819	98d54636-cfb7-4462-b180-2607d1a6927e	P	6	True	5018106323	True
234643	ec304f8d-985a-4819-81a6-c697fa049266	P	1	True	3906012509	True
876226	a9f2c19c-cb3c-472a-92ac-89e4f2fc193c	P	3	True	3560319477	True
933836	084e9149-7a06-4232-a414-45fe173d444a	P	1	True	5711969888	True
448956	e1296283-a06c-47b9-92f9-6226a1ffa351	P	5	True	7458239894	True
773204	5ea035f8-679a-4a5d-a9ba-2ba06b35636d	P	7	True	4740928744	True
723843	c04dc4f1-59d6-4a2e-9591-c1fa2b72f2c3	J	12	True	19374119274	True
525151	b7a939a8-e098-489e-bbae-54d600a43574	P	2	True	5801674629	True
860573	558d0008-15ad-4ea2-b3f0-508fbf2f5c3c	P	6	True	3517918325	True
315419	bff63214-120e-4b22-af4b-33294b2c2348	P	7	True	7412766785	True
251275	ca1c4903-3236-4785-b713-dcd149256299	J	10	True	24714791946	True
371579	ed106eba-f214-4d49-be71-48bb7d9a53b5	P	0	True	7178093111	True
479294	976abc05-949e-4b0e-8cae-f8393e5e2907	P	4	True	10297252369	True
755376	265f585f-1fdd-4c66-b099-31e105fe1779	J	10	True	9912920498	True
239117	7576e73b-27d1-4cb5-b03e-546d5e38ed64	P	7	True	4298080083	True
379282	71871b5c-ed3d-47f5-ae76-ae13510bca88	P	6	True	7062826289	True
587302	8cf6ee11-ef5c-4284-b633-041d46415cb0	P	7	True	14613322546	True
235990	8069f42b-9d26-4367-bdfe-c45eed7691b4	P	3	True	10318151291	True
84253	94b72d35-e7cd-4d0b-98b0-b4273294ad5d	P	7	True	3607406863	True
260833	2e825f01-a38c-406b-b924-6b56f862c38a	P	3	True	3562062049	True
796223	c727ecb6-3410-4168-9e3f-7b119d71c795	J	12	True	40377310768	True
28296	333a4c3f-4c2b-400f-a595-293daddfbb1d	P	7	True	6590423231	True
886738	6963a27a-5124-48ad-babe-5f13a87f3f53	P	4	True	6900548503	True
661277	0bcd7d95-5409-49ab-9c8d-f082c505ac5b	P	2	True	6013386303	True
533258	b992fca6-6385-4db3-b363-09e00ad6bf90	P	3	True	12733542429	True
770993	5a7350af-3273-4f46-b7b9-5bfb17aa9679	P	1	True	3234558409	True
855548	c463f0d8-ca46-424a-96cf-04bf94d63931	P	6	True	3448515352	True
987996	1910d91d-ec34-4515-a241-9f371f9b1757	P	0	True	6739586771	True
159153	a3b5ba70-3aef-4e31-a059-33aa781d16e3	P	4	True	4423213929	True
206702	96953d59-9ffd-4910-b8da-d0e05951f38f	P	7	True	4717127957	True
127561	e5750389-e132-4241-9ba8-a88af757f2f4	P	3	True	4831844463	True
803332	1f32d3a8-38b6-4354-adaa-ed444739f12a	P	2	True	4793612819	True
762180	679bb83b-87ee-4662-864c-40dbc2be04ca	J	12	True	6865344691	True
875888	07967542-8b3d-4b58-8f98-8afeae45d467	P	0	True	4617313813	True
342097	f418640f-afb5-4b30-9dca-7493c3200897	P	4	True	8292451465	True
385778	d550f0fe-2052-41e4-bfa8-7ca5a7d65520	P	7	True	5047381640	True
129820	be3cb874-ed83-4859-a9e7-e03c98938232	P	0	True	4560880963	True
7487	7ef85f97-31de-4fa2-a5c3-085529855b51	P	2	True	7508268187	True
80940	66e1d270-f27d-44cb-b5f1-6d5fc31ea976	P	6	True	3841865278	True
95743	21fd6669-2b05-4a7b-9156-7e116bccb782	J	10	True	45713186462	True
737747	0b3f0e1d-5a06-4b41-8c70-67efe2f9e0a2	P	2	True	2575889072	True
977616	e4b5f78d-dfe3-4c53-9200-fc2cad1ad0ec	P	2	True	14558792228	True
80017	fb2a7df9-32f7-406c-9eb7-0e095a41afca	P	0	True	2973042173	True
541347	9f37d13e-1169-4605-9c5d-88eeedf16ce8	P	0	True	4452731674	True
810179	cce9257d-4f21-45d4-afd1-38189a946946	P	6	True	5201549280	True
109956	5ab118b4-dd3c-4ff0-9c6b-03cff1764665	P	5	True	4376386569	True
811293	a208c358-095d-41ce-918f-cf3715f6ea8a	P	4	True	2625589135	True
664554	f016f496-086f-430a-8b2c-41e679494bf1	P	0	True	13252250511	True
822329	ad6e2e05-affa-457e-a422-306792f7a0fc	P	1	True	5108187417	True
283924	748b6a81-5384-40c3-a34c-09d222971c17	P	2	True	5493756594	True
156244	c662a3e3-2d64-4dcb-b0fd-b160a9989e16	J	12	True	17154910728	True
530877	9056fe2b-8842-4933-b2c7-0b12042c02db	P	5	True	13695553525	True
296103	d4114dc8-3930-4206-822f-66b6915c2169	P	7	True	6072929951	True
367113	db033166-9aa5-40e1-8bb4-929affe7e993	P	3	True	6705391178	True
723062	cedc7d31-17a9-474f-8b20-919731758c6e	J	11	True	16324813360	True
93226	d6f21a13-8a60-494e-a4e8-079cb8c85802	P	1	True	9183271188	True
645841	50902e3a-f54f-4165-8ffb-5479eb477664	P	2	True	4248346912	True
790753	5c8a1c60-c185-4ef8-9b26-c700e220bd07	J	10	True	5081804116	True
312081	5ca44be6-150b-45bc-8fae-475d0f8ff184	P	0	True	10045611942	True
39467	36a76921-3639-4c34-a152-634e69700398	P	4	True	5716945352	True
327593	6e212f5e-c16e-4852-8f4e-f805211a2217	P	0	True	8324482856	True
877385	447cf0ff-9d18-423a-a30b-2a1d475b2b67	J	11	True	45409412545	True
871080	91054bd6-6dd9-47c7-9c17-8b44a9cc369f	P	3	True	4705437168	True
577457	6d51627f-644a-4c03-8036-2b346b294b1a	P	3	True	5535369462	True
140833	c0c0eafb-4b7a-4315-ba6f-5082b231ba8a	P	3	True	6090186918	True
387613	e694ce9a-a13e-49f9-a7e7-a1c7df51f9c1	J	10	True	54752335524	True
974428	fe9c9e87-102e-4211-99c6-69e296bfdd4b	J	11	True	17013752009	True
998902	f1bc867f-65b6-4e1f-9535-d5053d1191e5	P	1	True	3719183799	True
950968	adc54ed1-1aea-4686-9ef5-316eccfa09e9	P	0	True	2639286750	True
257027	334b015f-2e81-4a16-9259-f1ec027813bc	P	2	True	2750301443	True
435047	ee9f947e-1b2c-4fd2-a670-24149692f4ae	P	0	True	2887248255	True
832397	95f26ee7-f568-4aa8-a818-0803904e61c0	P	4	True	3204945465	True
297184	6e47c4b6-00c1-4698-9fc1-1e91f6803737	P	1	True	3026804017	True
520018	0d26ddf8-7f34-4294-bc8a-6e6901e2d734	P	4	True	8322986791	True
16461	80515d5e-e80d-4e02-9a66-ba0e44f7a8f1	J	10	True	30389527448	True
155045	0b527d29-475f-4493-bdd4-2cad4c0a39b8	P	3	True	3483671703	True
95546	e8343a22-9720-4002-8a1a-7e41be55ede4	P	0	True	3239226013	True
200321	3e07b9d6-8d5b-4347-88bb-57e49cd80221	P	1	True	7627416407	True
907305	f3e9953f-1810-4087-a8e0-52373556c1c9	P	3	True	2729841519	True
797505	6cff4b90-e094-4599-be19-8b633cf217b1	P	1	True	3516499389	True
362978	eb728db2-fd28-442b-a30f-d6409ab07e4a	J	12	True	3591362264	True
840894	141c47f0-ec64-42cc-a3fe-fc18c24342fd	P	1	True	9600706604	True
186936	9f7f7c6b-1279-46f0-8870-b0209216163b	P	0	True	4635481894	True
173346	4eb7ac63-1fc4-457f-be2c-7e7d866e4c02	P	5	True	2377469865	True
862937	11fbf36c-552e-41c7-8044-02a2da0c6495	P	7	True	7082714623	True
401834	928686a5-8df2-466a-9a80-c1182cca2f60	P	7	True	3927243259	True
140245	e18bd40b-d43b-43a7-8aa4-0ef53f01d72a	P	5	True	4648778601	True
786942	e2124f33-fed1-4eea-a42a-231c97a144e6	P	3	True	2166764353	True
791964	ccfc8f1e-60df-4f27-9065-33219af74568	J	12	True	69866707504	True
851514	d31a6ea4-63d3-44c8-801c-f38f26d9da1c	P	7	True	15393130934	True
794714	09c32116-17b7-4cd3-991c-869c77086b21	P	0	True	3831624907	True
166663	8ea7b6ee-0982-4fec-8fb4-06a1fd748a83	P	0	True	13724107770	True
148726	9813880b-6b70-4581-afc4-ce21254befd8	P	0	True	10124143204	True
168906	304ed6b4-6f05-4f42-b5c9-710e72f3d370	P	0	True	7351545748	True
881161	5b1f62bd-e8b1-4fb8-a717-3552689c3d40	P	1	True	3492349778	True
465811	36d332de-cab9-46e4-8b21-13e2530cd5a4	P	1	True	5530190818	True
89522	1dbac864-435c-4fa7-b2bb-3f46b5fb766b	P	0	True	4445189683	True
342714	5f37353c-f3c1-44be-9c26-596979aacd94	P	2	True	7492090240	True
539639	414486e7-b62a-401c-92e9-656b57487a73	J	11	True	47164957812	True
599826	820027e2-8cd9-4a97-a3b9-7ca0e8499a6c	P	7	True	12030613821	True
541844	17109236-eda1-4cd5-a7cf-dc1922fa432a	J	10	True	46504418720	True
127079	658f0c5c-3cdc-4063-8d70-649d94a52a18	P	4	True	3585687375	True
708407	9e0f95ae-30f1-4dc3-9eac-ff5fe68c5938	P	3	True	7212534704	True
254485	06a5e32d-8cc9-45ac-af66-ea8143a2fe95	P	2	True	5408239906	True
47262	57df0bdc-89a2-4192-b65c-be05bd785d6d	P	3	True	8213340449	True
522214	4e657bb4-cb15-449f-b3ee-9e542484075e	P	5	True	5211542128	True
903114	c3c60e1a-3c02-4e28-b0ef-dc93cfe10736	P	7	True	7018335355	True
671054	2077d9c8-63ed-4a47-b787-0903697deff5	P	1	True	7761590718	True
622590	9de33c4a-630c-4b8b-b96c-1ee2c7f374ae	P	3	True	10330692904	True
265199	bfbb650c-fd0a-4e2f-b856-a0354301efee	P	6	True	10160183213	True
